1,7,0,0,5,23,24,0,1,0
0,7,0,0,5,22,24,0,0,1
6,0,0,0,22,23,7,0,1,0
5,0,0,0,22,22,7,0,1,0
4,0,0,0,22,21,7,0,1,0
3,0,0,0,22,20,7,0,1,0
2,0,0,0,22,19,7,0,1,0
1,0,0,0,22,18,7,0,1,0
0,5,6,0,22,17,7,0,0,1
4,6,0,0,17,6,12,0,1,0
3,6,0,0,17,5,12,0,1,0
2,6,0,0,17,4,12,0,1,0
1,6,0,0,17,3,12,0,1,0
0,6,0,0,17,2,12,0,0,1
5,0,0,0,2,11,27,0,1,0
4,0,0,0,2,10,27,0,1,0
3,0,0,0,2,9,27,0,1,0
2,0,0,0,2,8,27,0,1,0
1,0,0,0,2,7,27,0,1,0
0,3,16,0,2,6,27,0,0,1
2,16,0,0,6,26,23,0,1,0
1,16,0,0,6,25,23,0,1,0
0,16,0,0,6,24,23,0,0,1
15,0,0,0,24,22,5,0,1,0
14,0,0,0,24,21,5,0,1,0
13,0,0,0,24,20,5,0,1,0
12,0,0,0,24,19,5,0,1,0
11,0,0,0,24,18,5,0,1,0
10,0,0,0,24,17,5,0,1,0
9,0,0,0,24,16,5,0,1,0
8,0,0,0,24,15,5,0,1,0
7,0,0,0,24,14,5,0,1,0
6,0,0,0,24,13,5,0,1,0
5,0,0,0,24,12,5,0,1,0
4,0,0,0,24,11,5,0,1,0
3,0,0,0,24,10,5,0,1,0
2,0,0,0,24,9,5,0,1,0
1,0,0,0,24,8,5,0,1,0
0,0,17,1,24,7,5,1,0,0
0,0,0,17,22,23,7,1,0,0
16,0,0,0,0,21,23,0,1,0
15,0,0,0,0,20,23,0,1,0
14,0,0,0,6,19,23,0,1,0
13,0,0,0,6,18,23,0,1,0
12,0,0,0,6,17,23,0,1,0
11,0,0,0,6,16,23,0,1,0
10,0,0,0,6,15,23,0,1,0
9,0,0,0,6,14,23,0,1,0
8,0,0,0,6,13,23,0,1,0
7,0,0,0,6,12,23,0,1,0
6,0,0,0,6,11,23,0,1,0
5,0,0,0,6,10,23,0,1,0
4,0,0,0,6,9,23,0,1,0
3,0,0,0,6,8,23,0,1,0
2,0,0,0,6,7,23,0,1,0
1,0,0,0,6,6,23,0,1,0
0,11,21,0,6,5,23,0,0,1
10,21,0,0,5,22,24,0,1,0
9,21,0,0,5,21,24,0,1,0
8,21,0,0,5,20,24,0,1,0
7,21,0,0,5,19,24,0,1,0
6,21,0,0,5,18,24,0,1,0
5,21,0,0,5,17,24,0,1,0
4,21,0,0,5,16,24,0,1,0
3,21,0,0,5,15,24,0,1,0
2,21,0,0,5,14,24,0,1,0
1,21,0,0,5,13,24,0,1,0
0,21,0,0,5,12,24,0,0,1
20,0,0,0,12,23,17,0,1,0
19,0,0,0,12,22,17,0,1,0
18,0,0,0,12,21,17,0,1,0
17,0,0,0,12,20,17,0,1,0
16,0,0,0,12,19,17,0,1,0
15,0,0,0,12,18,17,0,1,0
14,0,0,0,12,17,17,0,1,0
13,0,0,0,12,16,17,0,1,0
12,0,0,0,12,15,17,0,1,0
11,0,0,0,12,14,17,0,1,0
10,0,0,0,12,13,17,0,1,0
9,0,0,0,12,12,17,0,1,0
8,0,0,0,12,11,17,0,1,0
7,0,0,0,12,10,17,0,1,0
6,0,0,0,12,9,17,0,1,0
5,0,0,0,12,8,17,0,1,0
4,0,0,0,12,7,17,0,1,0
3,0,0,0,12,6,17,0,1,0
2,0,0,0,12,5,17,0,1,0
1,0,0,0,12,4,17,0,1,0
0,2,2,0,12,3,17,0,0,1
1,2,0,0,3,16,26,0,1,0
0,2,0,0,3,15,26,0,0,1
1,0,0,0,15,25,1,0,1,0
22,10,0,0,15,24,1,0,1,0
21,10,0,0,15,23,1,0,1,0
20,10,0,0,15,22,14,0,1,0
19,10,0,0,15,21,14,0,1,0
18,10,0,0,15,20,14,0,1,0
17,10,0,0,15,19,14,0,1,0
16,10,0,0,15,18,14,0,1,0
15,10,0,0,15,17,14,0,1,0
14,10,0,0,15,16,14,0,1,0
13,10,0,0,15,15,14,0,1,0
12,10,0,0,15,14,14,0,1,0
11,10,0,0,15,13,14,0,1,0
10,10,0,0,15,12,14,0,1,0
9,10,0,0,15,11,14,0,1,0
8,10,0,0,15,10,14,0,1,0
7,10,0,0,15,9,14,0,1,0
6,10,0,0,15,8,14,0,1,0
5,10,0,0,15,7,14,0,1,0
4,10,0,0,15,6,14,0,1,0
3,10,0,0,15,5,14,0,1,0
2,10,0,0,15,4,14,0,1,0
1,10,0,0,15,3,14,0,1,0
0,10,0,0,15,2,14,0,0,1
9,0,0,0,2,13,27,0,1,0
8,0,0,0,2,12,27,0,1,0
7,0,0,0,2,11,27,0,1,0
6,0,0,0,2,10,27,0,1,0
5,0,0,0,2,9,27,0,1,0
4,0,0,0,2,8,27,0,1,0
3,0,0,0,2,7,27,0,1,0
2,0,0,0,2,6,27,0,1,0
1,0,0,0,2,5,27,0,1,0
0,13,2,0,2,4,27,0,0,1
12,2,0,0,4,26,25,0,1,0
11,2,0,0,4,25,25,0,1,0
10,2,0,0,4,24,25,0,1,0
9,2,0,0,4,23,25,0,1,0
8,2,0,0,4,22,25,0,1,0
7,2,0,0,4,21,25,0,1,0
6,2,0,0,4,20,25,0,1,0
5,2,0,0,4,19,25,0,1,0
4,2,0,0,4,18,25,0,1,0
3,2,0,0,4,17,25,0,1,0
2,2,0,0,4,16,25,0,1,0
1,2,0,0,4,15,25,0,1,0
0,2,0,0,4,14,25,0,0,1
1,0,0,0,14,24,15,0,1,0
0,0,0,5,14,23,15,0,1,0
0,0,1,5,14,22,15,1,0,0
4,0,0,1,7,13,22,0,1,0
3,0,0,1,7,12,22,0,1,0
2,0,0,1,7,11,22,0,1,0
1,0,0,1,7,10,22,0,1,0
0,0,0,1,7,9,22,1,0,0
2,0,0,2,4,6,9,0,1,0
1,0,0,2,4,5,9,0,1,0
0,0,0,2,4,4,9,1,0,0
1,0,0,0,2,19,4,0,1,0
0,0,10,24,2,18,4,0,1,0
0,0,11,24,2,17,4,0,1,0
0,0,12,24,2,16,4,0,1,0
0,0,13,24,25,15,4,1,0,0
23,0,0,13,4,24,15,0,1,0
22,0,0,13,4,23,15,0,1,0
21,0,0,13,3,22,15,0,1,0
20,0,0,13,14,21,15,0,1,0
19,0,0,13,14,20,15,0,1,0
18,0,0,13,14,19,15,0,1,0
17,0,0,13,14,18,15,0,1,0
16,0,0,13,14,17,15,0,1,0
15,0,0,13,14,16,15,0,1,0
14,0,0,13,14,15,15,0,1,0
13,0,0,13,14,14,15,0,1,0
12,0,0,13,14,13,15,0,1,0
11,0,0,13,14,12,15,0,1,0
10,0,0,13,14,11,15,0,1,0
9,0,0,13,14,10,15,0,1,0
8,0,0,13,14,9,15,0,1,0
7,0,0,13,14,8,15,0,1,0
6,0,0,13,14,7,15,0,1,0
5,0,0,13,14,6,15,0,1,0
4,0,0,13,14,5,15,0,1,0
3,0,0,13,14,4,15,0,1,0
2,0,0,13,14,3,15,0,1,0
1,0,0,13,14,2,15,0,1,0
0,0,0,13,14,1,15,1,0,0
12,0,0,0,28,13,1,0,1,0
11,0,0,0,28,12,1,0,1,0
10,0,0,0,28,11,1,0,1,0
9,0,0,0,28,10,1,0,1,0
8,0,0,0,28,9,1,0,1,0
7,0,0,0,28,8,1,0,1,0
6,0,0,0,28,7,1,0,1,0
5,0,0,0,28,6,1,0,1,0
4,0,0,0,28,5,1,0,1,0
3,0,0,0,28,4,1,0,1,0
2,0,0,0,28,3,1,0,1,0
1,0,0,0,28,2,1,0,1,0
0,0,15,24,28,1,1,1,0,0
23,0,0,15,28,27,1,0,1,0
22,0,0,15,28,26,1,0,1,0
21,0,0,15,28,25,1,0,1,0
20,0,0,15,28,24,1,0,1,0
19,0,0,15,28,23,1,0,1,0
18,0,0,15,28,22,1,0,1,0
17,0,0,15,28,21,1,0,1,0
16,0,0,15,28,20,1,0,1,0
15,0,0,15,28,19,1,0,1,0
14,0,0,15,28,18,1,0,1,0
13,0,0,15,28,17,1,0,1,0
12,0,0,15,28,16,1,0,1,0
11,0,0,15,28,15,1,0,1,0
10,0,0,15,28,14,1,0,1,0
9,0,0,15,28,13,1,0,1,0
8,0,0,15,28,12,1,0,1,0
7,0,0,15,28,11,1,0,1,0
6,0,0,15,28,10,1,0,1,0
5,0,0,15,28,9,1,0,1,0
4,0,0,15,28,8,1,0,1,0
3,0,0,15,28,7,1,0,1,0
2,0,0,15,28,6,1,0,1,0
1,0,0,15,28,5,1,0,1,0
0,0,0,15,28,4,1,1,0,0
14,0,0,0,25,27,4,0,1,0
13,0,0,0,25,26,4,0,1,0
12,0,0,0,25,25,4,0,1,0
11,0,0,0,25,24,4,0,1,0
10,0,0,0,25,23,4,0,1,0
9,0,0,0,25,22,4,0,1,0
8,0,0,0,25,21,4,0,1,0
7,0,0,0,25,20,4,0,1,0
6,0,0,0,25,19,4,0,1,0
5,0,0,0,25,18,4,0,1,0
4,0,0,0,25,17,4,0,1,0
3,0,0,0,25,16,4,0,1,0
2,0,0,0,25,15,4,0,1,0
1,0,0,0,25,14,4,0,1,0
0,0,9,1,25,13,4,1,0,0
0,0,0,9,16,24,13,1,0,0
8,0,0,0,0,15,24,0,1,0
7,0,0,0,0,14,24,0,1,0
6,0,0,0,0,13,24,0,1,0
5,0,0,0,0,12,24,0,1,0
4,0,0,0,0,11,24,0,1,0
3,0,0,0,0,10,24,0,1,0
2,0,0,0,5,9,24,0,1,0
1,0,0,0,5,8,24,0,1,0
1,0,0,5,5,7,24,0,1,0
0,0,0,5,5,6,24,1,0,0
4,0,0,0,6,4,6,0,1,0
3,0,0,0,23,3,6,0,1,0
2,0,0,0,23,2,6,0,1,0
1,0,0,0,23,1,6,0,1,0
0,0,4,12,23,0,6,1,0,0
11,0,0,4,4,22,0,0,1,0
10,0,0,4,4,21,0,0,1,0
9,0,0,4,4,20,0,0,1,0
8,0,0,4,4,19,0,0,1,0
7,0,0,4,4,18,0,0,1,0
6,0,0,4,29,17,0,0,1,0
5,0,0,4,29,16,0,0,1,0
4,0,0,4,29,15,0,0,1,0
