6,0,0,3,5,23,24,0,1,0
5,0,0,3,5,22,24,0,1,0
4,0,0,3,5,21,24,0,1,0
3,0,0,3,5,20,24,0,1,0
2,0,0,3,5,19,24,0,1,0
1,0,0,3,5,18,24,0,1,0
0,0,0,3,5,17,24,1,0,0
2,0,0,0,12,4,17,0,1,0
1,0,0,0,12,3,17,0,1,0
0,0,4,10,12,2,17,1,0,0
9,0,0,4,27,11,2,0,1,0
8,0,0,4,27,10,2,0,1,0
7,0,0,4,27,9,2,0,1,0
6,0,0,4,27,8,2,0,1,0
5,0,0,4,27,7,2,0,1,0
4,0,0,4,27,6,2,0,1,0
3,0,0,4,27,5,2,0,1,0
2,0,0,4,27,4,2,0,1,0
2,0,0,4,27,4,2,0,1,0
1,0,0,4,27,3,2,0,1,0
0,0,0,4,27,2,2,1,0,0
3,0,0,0,27,26,2,0,1,0
2,0,0,0,27,25,2,0,1,0
1,0,0,0,27,24,2,0,1,0
9,0,0,14,27,23,2,0,1,0
8,0,0,14,27,22,2,0,1,0
7,0,0,14,27,21,2,0,1,0
6,0,0,14,27,20,2,0,1,0
5,0,0,14,27,19,2,0,1,0
4,0,0,14,27,18,2,0,1,0
3,0,0,14,27,17,2,0,1,0
2,0,0,14,27,16,2,0,1,0
1,0,0,14,27,15,2,0,1,0
0,0,0,14,27,14,2,1,0,0
13,0,0,0,15,26,14,0,1,0
13,0,0,0,15,26,14,0,1,0
12,0,0,0,15,25,14,0,1,0
11,0,0,0,15,24,14,0,1,0
10,0,0,0,15,23,14,0,1,0
9,0,0,0,15,22,14,0,1,0
8,0,0,0,15,21,14,0,1,0
7,0,0,0,15,20,14,0,1,0
6,0,0,0,15,19,14,0,1,0
5,0,0,0,15,18,14,0,1,0
4,0,0,0,15,17,14,0,1,0
3,0,0,0,15,16,14,0,1,0
2,0,0,0,15,15,14,0,1,0
1,0,0,0,15,14,14,0,1,0
0,0,4,10,15,13,14,1,0,0
9,0,0,4,16,14,13,0,1,0
8,0,0,4,16,13,13,0,1,0
7,0,0,4,16,12,13,0,1,0
6,0,0,4,16,11,13,0,1,0
5,0,0,4,16,10,13,0,1,0
4,0,0,4,16,9,13,0,1,0
3,0,0,4,16,8,13,0,1,0
2,0,0,4,16,7,13,0,1,0
1,0,0,4,16,6,13,0,1,0
0,0,0,4,16,5,13,1,0,0
3,0,0,0,24,15,5,0,1,0
2,0,0,0,24,14,5,0,1,0
1,0,0,0,24,13,5,0,1,0
0,0,5,8,24,12,5,1,0,0
7,0,0,5,3,23,12,0,1,0
6,0,0,5,17,22,12,0,1,0
6,0,0,5,17,22,12,0,1,0
5,0,0,5,17,21,12,0,1,0
4,0,0,5,17,20,12,0,1,0
3,0,0,5,17,19,12,0,1,0
3,0,0,5,17,19,12,0,1,0
2,0,0,5,17,18,12,0,1,0
1,0,0,5,17,17,12,0,1,0
0,0,0,5,17,16,12,1,0,0
4,0,0,0,13,16,16,0,1,0
3,0,0,0,13,15,16,0,1,0
2,0,0,0,13,14,16,0,1,0
1,0,0,0,13,13,16,0,1,0
11,9,0,0,13,12,16,0,1,0
10,9,0,0,13,11,16,0,1,0
9,9,0,0,13,10,16,0,1,0
8,9,0,0,13,9,16,0,1,0
8,9,0,0,13,9,16,0,1,0
7,9,0,0,13,8,16,0,1,0
6,9,0,0,13,7,16,0,1,0
5,9,0,0,13,6,16,0,1,0
4,9,0,0,13,5,16,0,1,0
3,9,0,0,13,4,16,0,1,0
2,9,0,0,13,3,16,0,1,0
1,9,0,0,13,2,16,0,1,0
0,9,0,0,13,1,16,0,0,1
8,0,0,0,1,15,28,0,1,0
7,0,0,0,1,14,28,0,1,0
6,0,0,0,1,13,28,0,1,0
5,0,0,0,1,12,28,0,1,0
4,0,0,0,1,11,28,0,1,0
3,0,0,0,1,10,28,0,1,0
2,0,0,0,1,9,28,0,1,0
1,0,0,0,1,8,28,0,1,0
0,20,0,0,1,7,28,0,0,1
19,0,0,0,7,27,22,0,1,0
18,0,0,0,7,26,22,0,1,0
17,0,0,0,7,25,22,0,1,0
16,0,0,0,7,24,22,0,1,0
15,0,0,0,7,23,22,0,1,0
14,0,0,0,7,22,22,0,1,0
13,0,0,0,7,21,22,0,1,0
12,0,0,0,7,20,22,0,1,0
11,0,0,0,7,19,22,0,1,0
10,0,0,0,7,18,22,0,1,0
9,0,0,0,7,17,22,0,1,0
8,0,0,0,7,16,22,0,1,0
7,0,0,0,7,15,22,0,1,0
6,0,0,0,7,14,22,0,1,0
5,0,0,0,7,13,22,0,1,0
4,0,0,0,7,12,22,0,1,0
3,0,0,0,7,11,22,0,1,0
2,0,0,0,7,10,22,0,1,0
1,0,0,0,7,9,22,0,1,0
7,0,0,2,7,8,22,0,1,0
6,0,0,2,7,7,22,0,1,0
5,0,0,2,7,6,22,0,1,0
4,0,0,2,7,5,22,0,1,0
3,0,0,2,7,4,22,0,1,0
2,0,0,2,7,3,22,0,1,0
1,0,0,2,7,2,22,0,1,0
0,0,0,2,7,1,22,1,0,0
1,0,0,0,28,6,1,0,1,0
0,0,4,20,28,5,1,1,0,0
19,0,0,4,1,27,5,0,1,0
18,0,0,4,1,26,5,0,1,0
17,0,0,4,1,25,5,0,1,0
16,0,0,4,1,24,5,0,1,0
15,0,0,4,24,23,5,0,1,0
14,0,0,4,24,22,5,0,1,0
13,0,0,4,24,21,5,0,1,0
12,0,0,4,24,20,5,0,1,0
11,0,0,4,24,19,5,0,1,0
10,0,0,4,24,18,5,0,1,0
9,0,0,4,24,17,5,0,1,0
8,0,0,4,24,16,5,0,1,0
7,0,0,4,24,15,5,0,1,0
6,0,0,4,24,14,5,0,1,0
5,0,0,4,24,13,5,0,1,0
4,0,0,4,24,12,5,0,1,0
3,0,0,4,24,11,5,0,1,0
2,0,0,4,24,10,5,0,1,0
1,0,0,4,24,9,5,0,1,0
0,0,0,4,24,8,5,0,1,0
0,0,1,4,24,7,5,1,0,0
3,0,0,1,22,23,7,0,1,0
2,0,0,1,22,22,7,0,1,0
1,0,0,1,22,21,7,0,1,0
0,0,0,1,22,20,7,1,0,0
13,0,0,9,3,21,20,0,1,0
12,0,0,9,3,20,20,0,1,0
11,0,0,9,3,19,20,0,1,0
10,0,0,9,9,18,20,0,1,0
9,0,0,9,9,17,20,0,1,0
8,0,0,9,9,16,20,0,1,0
7,0,0,9,9,15,20,0,1,0
6,0,0,9,9,14,20,0,1,0
5,0,0,9,9,13,20,0,1,0
4,0,0,9,9,12,20,0,1,0
3,0,0,9,9,11,20,0,1,0
2,0,0,9,9,10,20,0,1,0
1,0,0,9,9,9,20,0,1,0
1,0,0,9,9,9,20,0,1,0
1,0,0,9,9,9,20,0,1,0
0,0,0,9,9,8,20,0,1,0
0,0,0,9,9,8,20,0,1,0
0,0,0,9,9,8,20,0,1,0
0,0,0,9,9,8,20,0,1,0
0,0,1,9,9,7,20,0,1,0
0,0,2,9,9,6,20,1,0,0
8,0,0,2,23,8,6,0,1,0
7,0,0,2,23,7,6,0,1,0
6,0,0,2,23,6,6,0,1,0
5,0,0,2,23,5,6,0,1,0
4,0,0,2,23,4,6,0,1,0
3,0,0,2,23,3,6,0,1,0
2,0,0,2,23,2,6,0,1,0
1,0,0,2,23,1,6,0,1,0
0,0,0,2,23,0,6,1,0,0
1,0,0,0,8,22,0,0,1,0
0,0,5,18,29,21,0,1,0,0
17,0,0,5,1,28,21,0,1,0
16,0,0,5,1,27,21,0,1,0
15,0,0,5,1,26,21,0,1,0
14,0,0,5,1,25,21,0,1,0
13,0,0,5,1,24,21,0,1,0
12,0,0,5,8,23,21,0,1,0
11,0,0,5,8,22,21,0,1,0
10,0,0,5,8,21,21,0,1,0
9,0,0,5,8,20,21,0,1,0
8,0,0,5,8,19,21,0,1,0
7,0,0,5,8,18,21,0,1,0
6,0,0,5,8,17,21,0,1,0
5,0,0,5,8,16,21,0,1,0
4,0,0,5,8,15,21,0,1,0
3,0,0,5,8,14,21,0,1,0
2,0,0,5,8,13,21,0,1,0
1,0,0,5,8,12,21,0,1,0
0,0,0,5,8,11,21,1,0,0
4,0,0,0,18,7,11,0,1,0
3,0,0,0,18,6,11,0,1,0
2,0,0,0,18,5,11,0,1,0
1,0,0,0,18,4,11,0,1,0
0,0,17,15,18,3,11,1,0,0
14,0,0,17,4,17,3,0,1,0
13,0,0,17,4,16,3,0,1,0
12,0,0,17,4,15,3,0,1,0
11,0,0,17,4,14,3,0,1,0
10,0,0,17,26,13,3,0,1,0
9,0,0,17,26,12,3,0,1,0
8,0,0,17,26,11,3,0,1,0
7,0,0,17,26,10,3,0,1,0
6,0,0,17,26,9,3,0,1,0
