12,10,0,0,23,24,6,5,30,30,0,30,0,1,0
11,10,0,0,22,24,7,5,30,30,0,30,0,1,0
10,10,0,0,21,24,8,5,30,30,0,30,0,1,0
9,10,0,0,20,24,9,5,30,30,0,30,0,1,0
8,10,0,0,19,24,10,5,30,30,0,30,0,1,0
7,10,0,0,18,24,11,5,30,30,0,30,0,1,0
6,10,0,0,17,24,12,5,30,30,0,30,0,1,0
5,10,0,0,16,24,13,5,30,30,0,30,0,1,0
4,10,0,0,15,24,14,5,30,30,0,30,0,1,0
3,10,0,0,14,24,15,5,30,30,0,30,0,1,0
2,10,0,0,13,24,16,5,30,30,0,30,0,1,0
1,10,0,0,12,24,17,5,30,30,0,30,0,1,0
0,10,0,0,11,24,18,5,30,30,0,30,0,0,1
9,0,0,0,23,18,6,11,30,30,0,30,0,1,0
8,0,0,0,22,18,7,11,30,30,0,30,0,1,0
7,0,0,0,21,18,8,11,30,30,0,30,0,1,0
6,0,0,0,20,18,9,11,30,30,0,30,0,1,0
5,0,0,0,19,18,10,11,30,30,0,30,0,1,0
4,0,0,0,18,18,11,11,30,30,0,30,0,1,0
3,0,0,0,17,18,12,11,30,30,0,30,0,1,0
2,0,0,0,16,18,13,11,30,30,0,30,0,1,0
1,0,0,0,15,18,14,11,30,30,0,30,0,1,0
0,0,15,0,14,18,15,11,30,30,0,30,0,1,0
0,0,16,0,13,18,16,11,30,30,0,30,1,0,0
0,0,1,16,10,13,19,16,30,30,0,30,0,1,0
0,0,2,16,9,13,20,16,30,30,0,30,1,0,0
15,0,0,2,15,9,14,20,30,30,0,1,0,1,0
14,0,0,2,14,9,15,20,30,30,0,1,0,1,0
13,0,0,2,13,9,16,20,30,30,0,1,0,1,0
12,0,0,2,12,9,17,20,30,30,0,1,0,1,0
11,0,0,2,11,9,18,20,30,30,0,1,0,1,0
10,0,0,2,10,9,19,20,30,30,0,1,0,1,0
9,0,0,2,9,9,20,20,30,30,0,1,0,1,0
8,0,0,2,8,9,21,20,30,30,0,1,0,1,0
7,0,0,2,7,9,22,20,30,30,0,1,0,1,0
6,0,0,2,6,9,23,20,30,30,0,1,0,1,0
5,0,0,2,5,9,24,20,30,30,0,1,0,1,0
4,0,0,2,4,9,25,20,30,30,0,30,1,0,0
1,4,0,0,19,4,10,25,30,30,0,11,0,1,0
0,4,0,0,18,4,11,25,30,30,0,0,0,1,0
0,4,1,0,17,4,12,25,30,30,0,0,0,0,1
3,1,0,0,3,12,26,17,30,30,0,30,0,1,0
2,1,0,0,2,12,27,17,30,30,0,30,0,1,0
1,1,0,0,1,12,28,17,30,30,0,30,0,1,0
0,1,0,0,0,12,29,17,30,30,0,30,0,0,1
0,18,4,0,11,29,18,0,30,3,0,30,0,1,0
0,18,5,0,10,29,19,0,30,3,0,30,0,1,0
0,18,6,0,9,29,20,0,30,3,0,30,0,1,0
0,18,7,0,8,29,21,0,30,30,0,30,0,0,1
17,7,0,0,28,21,1,8,30,3,0,30,0,1,0
16,7,0,0,27,21,2,8,30,3,0,30,0,1,0
15,7,0,0,26,21,3,8,30,3,0,30,0,1,0
14,7,0,0,25,21,4,8,30,0,0,30,0,1,0
13,7,0,0,24,21,5,8,30,0,0,30,0,1,0
12,7,0,0,23,21,6,8,30,0,0,30,0,1,0
11,7,0,0,22,21,7,8,30,0,0,30,0,1,0
10,7,0,0,21,21,8,8,30,0,0,30,0,1,0
9,7,0,0,20,21,9,8,30,0,0,30,0,1,0
8,7,0,0,19,21,10,8,30,0,0,30,0,1,0
7,7,0,0,18,21,11,8,30,0,0,30,0,1,0
6,7,0,0,17,21,12,8,30,0,0,30,0,1,0
5,7,0,0,16,21,13,8,30,0,0,30,0,1,0
4,7,0,0,15,21,14,8,30,0,0,30,0,1,0
3,7,0,0,14,21,15,8,30,0,0,30,0,1,0
2,7,0,0,13,21,16,8,30,0,0,30,0,1,0
1,7,0,0,12,21,17,8,30,30,0,30,0,0,1
6,0,0,1,20,17,9,12,30,0,0,30,0,1,0
5,0,0,1,19,17,10,12,30,0,0,30,0,1,0
4,0,0,1,18,17,11,12,30,0,0,30,0,1,0
3,0,0,1,17,17,12,12,30,12,0,30,0,1,0
2,0,0,1,16,17,13,12,30,30,0,30,0,1,0
1,0,0,1,15,17,14,12,30,30,0,30,0,1,0
0,0,0,1,14,17,15,12,30,30,0,30,1,0,0
0,7,11,0,11,14,18,15,30,30,0,30,0,0,1
6,11,0,0,13,18,16,11,30,30,0,30,0,1,0
5,11,0,0,12,18,17,11,30,30,0,30,0,1,0
4,11,0,0,11,18,18,11,30,30,0,30,0,1,0
3,11,0,0,10,18,19,11,30,30,0,30,0,1,0
2,11,0,0,9,18,20,11,30,30,0,30,0,1,0
1,11,0,0,8,18,21,11,30,30,0,30,0,1,0
0,11,0,0,7,18,22,11,30,30,0,30,0,0,1
10,0,0,0,17,22,12,7,30,6,0,30,0,1,0
9,0,0,0,16,22,13,7,30,13,0,30,0,1,0
8,0,0,0,15,22,14,7,30,13,0,30,0,1,0
7,0,0,0,14,22,15,7,30,13,0,30,0,1,0
6,0,0,0,13,22,16,7,30,13,0,30,0,1,0
5,0,0,0,12,22,17,7,30,13,0,30,0,1,0
4,0,0,0,11,22,18,7,30,13,0,30,0,1,0
3,0,0,0,10,22,19,7,30,13,0,30,0,1,0
2,0,0,0,9,22,20,7,30,13,0,30,0,1,0
1,0,0,0,8,22,21,7,30,13,0,30,0,1,0
0,18,18,0,7,22,22,7,30,13,0,30,1,0,0
0,0,19,18,6,7,23,22,30,30,0,30,1,0,0
17,0,0,19,21,6,8,23,30,30,0,0,0,1,0
16,0,0,19,20,6,9,23,30,30,0,0,0,1,0
15,0,0,19,19,6,10,23,30,30,0,0,0,1,0
14,0,0,19,18,6,11,23,30,30,0,0,0,1,0
13,0,0,19,17,6,12,23,30,30,0,0,0,1,0
12,0,0,19,16,6,13,23,30,30,0,0,0,1,0
11,0,0,19,15,6,14,23,30,30,0,0,0,1,0
10,0,0,19,14,6,15,23,30,30,0,0,0,1,0
9,0,0,19,13,6,16,23,30,30,0,0,0,1,0
8,0,0,19,12,6,17,23,30,30,0,0,0,1,0
7,0,0,19,11,6,18,23,30,30,0,0,0,1,0
6,0,0,19,10,6,19,23,30,30,0,30,0,1,0
5,0,0,19,9,6,20,23,30,30,0,30,0,1,0
4,0,0,19,8,6,21,23,30,30,0,30,0,1,0
3,0,0,19,7,6,22,23,30,30,0,30,0,1,0
2,0,0,19,6,6,23,23,30,30,0,30,0,1,0
1,0,0,19,5,6,24,23,30,30,0,30,0,1,0
0,0,0,19,4,6,25,23,30,30,0,30,1,0,0
18,0,0,0,22,4,7,25,30,30,0,6,0,1,0
17,0,0,0,21,4,8,25,30,30,0,6,0,1,0
16,0,0,0,20,4,9,25,30,30,0,6,0,1,0
15,0,0,0,19,4,10,25,30,30,0,6,0,1,0
14,0,0,0,18,4,11,25,30,30,0,6,0,1,0
13,0,0,0,17,4,12,25,30,30,0,6,0,1,0
12,0,0,0,16,4,13,25,30,30,0,6,0,1,0
11,0,0,0,15,4,14,25,30,30,0,6,0,1,0
10,0,0,0,14,4,15,25,30,30,0,7,0,1,0
9,0,0,0,13,4,16,25,30,30,0,30,0,1,0
8,0,0,0,12,4,17,25,30,30,0,30,0,1,0
7,0,0,0,11,4,18,25,30,30,0,30,0,1,0
6,0,0,0,10,4,19,25,30,30,0,30,0,1,0
5,0,0,0,9,4,20,25,30,30,0,30,0,1,0
5,0,0,0,9,4,20,25,30,30,0,30,0,1,0
4,0,0,0,8,4,21,25,30,30,0,30,0,1,0
3,0,0,0,7,4,22,25,30,30,0,30,0,1,0
2,0,0,0,6,4,23,25,30,30,0,30,0,1,0
1,0,0,0,5,4,24,25,30,30,0,30,0,1,0
0,0,23,3,4,4,25,25,30,30,0,30,0,0,1
0,23,4,0,3,25,26,4,30,30,0,30,0,0,1
22,4,0,0,24,26,5,3,30,0,0,30,0,1,0
21,4,0,0,23,26,6,3,30,0,0,30,0,1,0
20,4,0,0,22,26,7,3,30,0,0,30,0,1,0
19,4,0,0,21,26,8,3,30,0,0,30,0,1,0
18,4,0,0,20,26,9,3,30,0,0,30,0,1,0
17,4,0,0,19,26,10,3,30,0,0,30,0,1,0
16,4,0,0,18,26,11,3,30,0,0,30,0,1,0
15,4,0,0,17,26,12,3,30,0,0,30,0,1,0
14,4,0,0,16,26,13,3,30,0,0,30,0,1,0
13,4,0,0,15,26,14,3,30,0,0,30,0,1,0
12,4,0,0,14,26,15,3,30,0,0,30,0,1,0
11,4,0,0,13,26,16,3,30,0,0,30,0,1,0
10,4,0,0,12,26,17,3,30,0,0,30,0,1,0
9,4,0,0,11,26,18,3,30,0,0,30,0,1,0
8,4,0,0,10,26,19,3,30,0,0,30,0,1,0
7,4,0,0,9,26,20,3,30,0,0,30,0,1,0
6,4,0,0,8,26,21,3,30,0,0,30,0,1,0
5,4,0,0,7,26,22,3,30,0,0,30,0,1,0
4,4,0,0,6,26,23,3,30,0,0,30,0,1,0
3,4,0,0,5,26,24,3,30,30,0,30,0,1,0
2,4,0,0,4,26,25,3,30,30,0,30,0,1,0
1,4,0,0,3,26,26,3,30,30,0,30,0,1,0
0,4,0,0,2,26,27,3,30,30,0,30,0,0,1
3,0,0,0,25,27,4,2,30,3,0,30,0,1,0
2,0,0,0,24,27,5,2,30,3,0,30,0,1,0
1,0,0,0,23,27,6,2,30,3,0,30,0,1,0
9,7,0,0,22,27,7,2,30,30,0,30,0,1,0
8,7,0,0,21,27,8,2,30,30,0,30,0,1,0
7,7,0,0,20,27,9,2,30,30,0,30,0,1,0
6,7,0,0,19,27,10,2,30,30,0,30,0,1,0
5,7,0,0,18,27,11,2,30,30,0,30,0,1,0
4,7,0,0,17,27,12,2,30,30,0,30,0,1,0
3,7,0,0,16,27,13,2,30,30,0,30,0,1,0
2,7,0,0,15,27,14,2,30,30,0,30,0,1,0
1,7,0,0,14,27,15,2,30,30,0,30,0,1,0
0,7,0,0,13,27,16,2,30,30,0,30,0,1,0
0,7,1,0,12,27,17,2,30,30,0,30,0,0,1
6,1,0,0,26,17,3,12,30,13,0,30,0,1,0
5,1,0,0,25,17,4,12,30,13,0,30,0,1,0
4,1,0,0,24,17,5,12,30,13,0,30,0,1,0
3,1,0,0,23,17,6,12,30,13,0,30,0,1,0
2,1,0,0,22,17,7,12,30,13,0,30,0,1,0
1,1,0,0,21,17,8,12,30,13,0,30,0,1,0
0,1,0,0,20,17,9,12,30,13,0,30,0,0,1
3,0,0,19,16,9,13,20,12,6,0,30,0,1,0
2,0,0,19,15,9,14,20,11,6,0,30,0,1,0
1,0,0,19,14,9,15,20,10,6,0,30,1,0,0
18,1,0,0,19,14,10,15,30,10,0,30,0,1,0
17,1,0,0,18,14,11,15,30,10,0,30,0,1,0
17,1,0,0,18,14,11,15,30,10,0,30,0,1,0
17,1,0,0,18,14,11,15,30,10,0,30,0,1,0
17,1,0,0,18,14,11,15,30,10,0,30,0,1,0
17,1,0,0,18,14,11,15,30,10,0,30,0,1,0
17,1,0,0,18,14,11,15,30,10,0,30,0,1,0
16,1,0,0,17,14,12,15,30,10,0,30,0,1,0
16,1,0,0,17,14,12,15,30,10,0,30,0,1,0
16,1,0,0,17,14,12,15,30,10,0,30,0,1,0
16,1,0,0,17,14,12,15,30,10,0,30,0,1,0
16,1,0,0,17,14,12,15,30,10,0,30,0,1,0
16,1,0,0,17,14,12,15,30,10,0,30,0,1,0
15,1,0,0,16,14,13,15,30,10,0,30,0,1,0
