11,10,0,0,15,10,14,19,30,30,0,30,0,1,0
10,10,0,0,14,10,15,19,30,30,0,30,0,1,0
9,10,0,0,13,10,16,19,30,30,0,30,0,1,0
8,10,0,0,12,10,17,19,30,30,0,30,0,1,0
7,10,0,0,11,10,18,19,30,30,0,30,0,1,0
6,10,0,0,10,10,19,19,30,30,0,30,0,1,0
5,10,0,0,9,10,20,19,30,30,0,30,0,1,0
4,10,0,0,8,10,21,19,30,30,0,30,0,1,0
3,10,0,0,7,10,22,19,30,30,0,30,0,1,0
2,10,0,0,6,10,23,19,30,30,0,30,0,1,0
1,10,0,0,5,10,24,19,30,30,0,30,0,1,0
0,10,0,0,4,10,25,19,30,30,0,30,0,0,1
9,0,0,0,9,25,20,4,30,30,0,30,0,1,0
8,0,0,0,8,25,21,4,30,30,0,30,0,1,0
7,0,0,0,7,25,22,4,30,30,0,30,0,1,0
6,0,0,0,6,25,23,4,30,30,0,30,0,1,0
5,0,0,0,5,25,24,4,30,30,0,30,0,1,0
4,0,0,0,4,25,25,4,30,30,0,30,0,1,0
3,0,0,0,3,25,26,4,30,30,0,30,0,1,0
2,0,0,0,2,25,27,4,30,30,0,30,0,1,0
1,0,0,0,1,25,28,4,30,30,0,30,0,1,0
0,12,24,0,0,25,29,4,30,30,0,30,0,0,1
11,24,0,0,24,29,5,0,30,9,0,30,0,1,0
10,24,0,0,23,29,6,0,30,9,0,30,0,1,0
9,24,0,0,22,29,7,0,30,9,0,30,0,1,0
8,24,0,0,21,29,8,0,30,9,0,30,0,1,0
7,24,0,0,20,29,9,0,30,9,0,30,0,1,0
6,24,0,0,19,29,10,0,30,9,0,30,0,1,0
5,24,0,0,18,29,11,0,30,9,0,30,0,1,0
4,24,0,0,17,29,12,0,30,30,0,30,0,1,0
3,24,0,0,16,29,13,0,30,30,0,30,0,1,0
2,24,0,0,15,29,14,0,30,30,0,30,0,1,0
1,24,0,0,14,29,15,0,30,30,0,30,0,1,0
0,24,0,0,13,29,16,0,30,30,0,30,0,0,1
23,0,0,0,28,16,1,13,30,11,0,30,0,1,0
22,0,0,0,27,16,2,13,30,11,0,30,0,1,0
21,0,0,0,26,16,3,13,30,11,0,30,0,1,0
20,0,0,0,25,16,4,13,30,11,0,30,0,1,0
19,0,0,0,24,16,5,13,30,11,0,30,0,1,0
19,0,0,0,24,16,5,13,30,11,0,30,0,1,0
18,0,0,0,23,16,6,13,30,11,0,30,0,1,0
18,0,0,0,23,16,6,13,30,11,0,30,0,1,0
18,0,0,0,23,16,6,13,30,11,0,30,0,1,0
18,0,0,0,23,16,6,13,30,11,0,30,0,1,0
18,0,0,0,23,16,6,13,30,11,0,30,0,1,0
18,0,0,0,23,16,6,13,30,11,0,30,0,1,0
17,0,0,0,22,16,7,13,30,30,0,30,0,1,0
17,0,0,0,22,16,7,13,30,30,0,30,0,1,0
17,0,0,0,22,16,7,13,30,30,0,30,0,1,0
17,0,0,0,22,16,7,13,30,30,0,30,0,1,0
17,0,0,0,22,16,7,13,30,30,0,30,0,1,0
17,0,0,0,22,16,7,13,30,30,0,30,0,1,0
16,0,0,0,21,16,8,13,30,30,0,30,0,1,0
16,0,0,0,21,16,8,13,30,30,0,30,0,1,0
16,0,0,0,21,16,8,13,30,30,0,30,0,1,0
16,0,0,0,21,16,8,13,30,30,0,30,0,1,0
16,0,0,0,21,16,8,13,30,30,0,30,0,1,0
16,0,0,0,21,16,8,13,30,30,0,30,0,1,0
15,0,0,0,20,16,9,13,30,30,0,30,0,1,0
15,0,0,0,20,16,9,13,30,30,0,30,0,1,0
15,0,0,0,20,16,9,13,30,30,0,30,0,1,0
15,0,0,0,20,16,9,13,30,30,0,30,0,1,0
15,0,0,0,20,16,9,13,30,30,0,30,0,1,0
15,0,0,0,20,16,9,13,30,30,0,30,0,1,0
15,0,0,0,20,16,9,13,30,30,0,30,0,1,0
14,0,0,0,19,16,10,13,30,30,0,30,0,1,0
14,0,0,0,19,16,10,13,30,30,0,30,0,1,0
14,0,0,0,19,16,10,13,30,30,0,30,0,1,0
14,0,0,0,19,16,10,13,30,30,0,30,0,1,0
14,0,0,0,19,16,10,13,30,30,0,30,0,1,0
14,0,0,0,19,16,10,13,30,30,0,30,0,1,0
13,0,0,0,18,16,11,13,30,30,0,30,0,1,0
13,0,0,0,18,16,11,13,30,30,0,30,0,1,0
13,0,0,0,18,16,11,13,30,30,0,30,0,1,0
13,0,0,0,18,16,11,13,30,30,0,30,0,1,0
13,0,0,0,18,16,11,13,30,30,0,30,0,1,0
13,0,0,0,18,16,11,13,30,30,0,30,0,1,0
12,0,0,0,17,16,12,13,30,30,0,30,0,1,0
11,0,0,0,16,16,13,13,30,30,0,30,0,1,0
10,0,0,0,15,16,14,13,30,30,0,30,0,1,0
9,0,0,0,14,16,15,13,30,30,0,30,0,1,0
8,0,0,0,13,16,16,13,30,30,0,30,0,1,0
7,0,0,0,12,16,17,13,30,30,0,30,0,1,0
6,0,0,0,11,16,18,13,30,30,0,30,0,1,0
5,0,0,0,10,16,19,13,30,30,0,30,0,1,0
4,0,0,0,9,16,20,13,30,30,0,30,0,1,0
3,0,0,0,8,16,21,13,30,30,0,30,0,1,0
2,0,0,0,7,16,22,13,30,30,0,30,0,1,0
1,0,0,0,6,16,23,13,30,30,0,30,0,1,0
0,0,13,4,5,16,24,13,30,30,0,30,1,0,0
3,0,0,13,12,5,17,24,30,30,0,30,0,1,0
2,0,0,13,11,5,18,24,30,30,0,30,0,1,0
1,0,0,13,10,5,19,24,30,30,0,30,0,1,0
0,0,0,13,9,5,20,24,30,30,0,30,1,0,0
12,0,0,0,23,9,6,20,30,30,0,3,0,1,0
11,0,0,0,22,9,7,20,30,30,0,3,0,1,0
10,0,0,0,21,9,8,20,30,30,0,3,0,1,0
9,0,0,0,20,9,9,20,30,30,0,3,0,1,0
8,0,0,0,19,9,10,20,30,30,0,3,0,1,0
7,0,0,0,18,9,11,20,30,30,0,3,0,1,0
6,0,0,0,17,9,12,20,30,30,0,3,0,1,0
5,0,0,0,16,9,13,20,30,30,0,3,0,1,0
4,0,0,0,15,9,14,20,30,30,0,3,0,1,0
3,0,0,0,14,9,15,20,30,30,0,3,0,1,0
2,0,0,0,13,9,16,20,30,30,0,30,0,1,0
1,0,0,0,12,9,17,20,30,30,0,30,0,1,0
0,1,5,0,11,9,18,20,30,30,0,30,0,1,0
0,1,6,0,10,9,19,20,30,30,0,30,0,0,1
0,6,0,0,8,19,21,10,30,30,0,30,0,0,1
5,0,0,0,18,21,11,8,30,0,0,30,0,1,0
4,0,0,0,17,21,12,8,30,0,0,30,0,1,0
3,0,0,0,16,21,13,8,30,0,0,30,0,1,0
2,0,0,0,15,21,14,8,30,0,0,30,0,1,0
1,0,0,0,14,21,15,8,30,0,0,30,0,1,0
11,18,0,0,13,21,16,8,30,0,0,30,0,1,0
10,18,0,0,12,21,17,8,30,0,0,30,0,1,0
9,18,0,0,11,21,18,8,30,0,0,30,0,1,0
8,18,0,0,10,21,19,8,30,0,0,30,0,1,0
7,18,0,0,9,21,20,8,30,0,0,30,0,1,0
6,18,0,0,8,21,21,8,30,0,0,30,0,1,0
5,18,0,0,7,21,22,8,30,30,0,30,0,1,0
4,18,0,0,6,21,23,8,30,30,0,30,0,1,0
3,18,0,0,5,21,24,8,30,30,0,30,0,1,0
2,18,0,0,4,21,25,8,30,30,0,30,0,1,0
1,18,0,0,3,21,26,8,30,30,0,30,0,1,0
0,18,0,0,2,21,27,8,30,30,0,30,0,0,1
17,0,0,0,20,27,9,2,30,11,0,30,0,1,0
16,0,0,0,19,27,10,2,30,30,0,30,0,1,0
15,0,0,0,18,27,11,2,30,30,0,30,0,1,0
14,0,0,0,17,27,12,2,30,30,0,30,0,1,0
13,0,0,0,16,27,13,2,30,30,0,30,0,1,0
12,0,0,0,15,27,14,2,30,30,0,30,0,1,0
11,0,0,0,14,27,15,2,30,30,0,30,0,1,0
10,0,0,0,13,27,16,2,30,30,0,30,0,1,0
9,0,0,0,12,27,17,2,30,30,0,30,0,1,0
8,0,0,0,11,27,18,2,30,30,0,30,0,1,0
7,0,0,0,10,27,19,2,30,30,0,30,0,1,0
6,0,0,0,9,27,20,2,30,30,0,30,0,1,0
6,0,0,0,9,27,20,2,30,30,0,30,0,1,0
5,0,0,0,8,27,21,2,30,30,0,30,0,1,0
4,0,0,0,7,27,22,2,30,30,0,30,0,1,0
3,0,0,0,6,27,23,2,30,30,0,30,0,1,0
2,0,0,0,5,27,24,2,30,30,0,30,0,1,0
1,0,0,0,4,27,25,2,30,30,0,30,0,1,0
0,23,24,0,3,27,26,2,30,30,0,30,0,0,1
22,24,0,0,26,26,3,3,30,17,0,30,0,1,0
21,24,0,0,25,26,4,3,30,17,0,30,0,1,0
20,24,0,0,24,26,5,3,30,17,0,30,0,1,0
19,24,0,0,23,26,6,3,30,30,0,30,0,1,0
18,24,0,0,22,26,7,3,30,30,0,30,0,1,0
17,24,0,0,21,26,8,3,30,30,0,30,0,1,0
16,24,0,0,20,26,9,3,30,30,0,30,0,1,0
15,24,0,0,19,26,10,3,30,30,0,30,0,1,0
14,24,0,0,18,26,11,3,30,30,0,30,0,1,0
13,24,0,0,17,26,12,3,30,30,0,30,0,1,0
12,24,0,0,16,26,13,3,30,30,0,30,0,1,0
11,24,0,0,15,26,14,3,30,30,0,30,0,1,0
10,24,0,0,14,26,15,3,30,30,0,30,0,1,0
9,24,0,0,13,26,16,3,30,30,0,30,0,1,0
8,24,0,0,12,26,17,3,30,30,0,30,0,1,0
7,24,0,0,11,26,18,3,30,30,0,30,0,1,0
6,24,0,0,10,26,19,3,30,30,0,30,0,1,0
5,24,0,0,9,26,20,3,30,30,0,30,0,1,0
4,24,0,0,8,26,21,3,30,30,0,30,0,1,0
3,24,0,0,7,26,22,3,30,30,0,30,0,1,0
2,24,0,0,6,26,23,3,30,30,0,30,0,1,0
1,24,0,0,5,26,24,3,30,30,0,30,0,0,1
23,0,0,1,25,24,4,5,30,21,0,30,0,1,0
22,0,0,1,24,24,5,5,30,30,0,30,0,1,0
21,0,0,1,23,24,6,5,30,30,0,30,0,1,0
20,0,0,1,22,24,7,5,30,30,0,30,0,1,0
19,0,0,1,21,24,8,5,30,30,0,30,0,1,0
18,0,0,1,20,24,9,5,30,30,0,30,0,1,0
18,0,0,1,20,24,9,5,30,30,0,30,1,0,0
0,18,0,0,4,20,25,9,30,30,0,30,0,0,1
17,0,0,0,19,25,10,4,30,30,0,30,0,1,0
16,0,0,0,18,25,11,4,30,30,0,30,0,1,0
16,0,0,0,18,25,11,4,30,30,0,30,0,1,0
15,0,0,0,17,25,12,4,30,30,0,30,0,1,0
14,0,0,0,16,25,13,4,30,30,0,30,0,1,0
13,0,0,0,15,25,14,4,30,30,0,30,0,1,0
12,0,0,0,14,25,15,4,30,30,0,30,0,1,0
11,0,0,0,13,25,16,4,30,30,0,30,0,1,0
10,0,0,0,12,25,17,4,30,30,0,30,0,1,0
10,0,0,0,12,25,17,4,30,30,0,30,0,1,0
9,0,0,0,11,25,18,4,30,30,0,30,0,1,0
8,0,0,0,10,25,19,4,30,30,0,30,0,1,0
7,0,0,0,9,25,20,4,30,30,0,30,0,1,0
6,0,0,0,8,25,21,4,30,30,0,30,0,1,0
5,0,0,0,7,25,22,4,30,30,0,30,0,1,0
4,0,0,0,6,25,23,4,30,30,0,30,0,1,0
3,0,0,0,5,25,24,4,30,30,0,30,0,1,0
2,0,0,0,4,25,25,4,30,30,0,30,0,1,0
1,0,0,0,3,25,26,4,30,30,0,30,0,1,0
0,6,26,0,2,25,27,4,30,30,0,30,0,0,1
5,26,0,0,24,27,5,2,30,17,0,30,0,1,0
4,26,0,0,23,27,6,2,30,30,0,30,0,1,0
3,26,0,0,22,27,7,2,30,30,0,30,0,1,0
2,26,0,0,21,27,8,2,30,30,0,30,0,1,0
1,26,0,0,20,27,9,2,30,30,0,30,0,1,0
0,26,0,0,19,27,10,2,30,30,0,30,0,0,1
25,0,0,0,26,10,3,19,30,5,0,30,0,1,0
24,0,0,0,25,10,4,19,30,5,0,30,0,1,0
24,0,0,0,25,10,4,19,30,5,0,30,0,1,0
24,0,0,0,25,10,4,19,30,5,0,30,0,1,0
23,0,0,0,24,10,5,19,30,5,0,30,0,1,0
23,0,0,0,24,10,5,19,30,5,0,30,0,1,0
23,0,0,0,24,10,5,19,30,5,0,30,0,1,0
23,0,0,0,24,10,5,19,30,5,0,30,0,1,0
23,0,0,0,24,10,5,19,30,5,0,30,0,1,0
23,0,0,0,24,10,5,19,30,5,0,30,0,1,0
22,0,0,0,23,10,6,19,30,5,0,30,0,1,0
22,0,0,0,23,10,6,19,30,5,0,30,0,1,0
22,0,0,0,23,10,6,19,30,5,0,30,0,1,0
22,0,0,0,23,10,6,19,30,5,0,30,0,1,0
22,0,0,0,23,10,6,19,30,5,0,30,0,1,0
22,0,0,0,23,10,6,19,30,5,0,30,0,1,0
21,0,0,0,22,10,7,19,30,5,0,30,0,1,0
21,0,0,0,22,10,7,19,30,5,0,30,0,1,0
21,0,0,0,22,10,7,19,30,5,0,30,0,1,0
21,0,0,0,22,10,7,19,30,5,0,30,0,1,0
21,0,0,0,22,10,7,19,30,5,0,30,0,1,0
21,0,0,0,22,10,7,19,30,5,0,30,0,1,0
20,0,0,0,21,10,8,19,30,5,0,30,0,1,0
20,0,0,0,21,10,8,19,30,5,0,30,0,1,0
20,0,0,0,21,10,8,19,30,5,0,30,0,1,0
20,0,0,0,21,10,8,19,30,5,0,30,0,1,0
20,0,0,0,21,10,8,19,30,5,0,30,0,1,0
20,0,0,0,21,10,8,19,30,5,0,30,0,1,0
20,0,0,0,21,10,8,19,30,5,0,30,0,1,0
19,0,0,0,20,10,9,19,30,5,0,30,0,1,0
19,0,0,0,20,10,9,19,30,5,0,30,0,1,0
19,0,0,0,20,10,9,19,30,5,0,30,0,1,0
19,0,0,0,20,10,9,19,30,5,0,30,0,1,0
19,0,0,0,20,10,9,19,30,5,0,30,0,1,0
19,0,0,0,20,10,9,19,30,5,0,30,0,1,0
18,0,0,0,19,10,10,19,30,5,0,30,0,1,0
18,0,0,0,19,10,10,19,30,5,0,30,0,1,0
18,0,0,0,19,10,10,19,30,5,0,30,0,1,0
18,0,0,0,19,10,10,19,30,5,0,30,0,1,0
18,0,0,0,19,10,10,19,30,5,0,30,0,1,0
18,0,0,0,19,10,10,19,30,5,0,30,0,1,0
17,0,0,0,18,10,11,19,30,5,0,30,0,1,0
17,0,0,0,18,10,11,19,30,5,0,30,0,1,0
17,0,0,0,18,10,11,19,30,5,0,30,0,1,0
17,0,0,0,18,10,11,19,30,5,0,30,0,1,0
17,0,0,0,18,10,11,19,30,5,0,30,0,1,0
17,0,0,0,18,10,11,19,30,5,0,30,0,1,0
16,0,0,0,17,10,12,19,30,30,0,30,0,1,0
16,0,0,0,17,10,12,19,30,30,0,30,0,1,0
16,0,0,0,17,10,12,19,30,30,0,30,0,1,0
16,0,0,0,17,10,12,19,30,30,0,30,0,1,0
16,0,0,0,17,10,12,19,30,30,0,30,0,1,0
16,0,0,0,17,10,12,19,30,30,0,30,0,1,0
15,0,0,0,16,10,13,19,30,30,0,30,0,1,0
15,0,0,0,16,10,13,19,30,30,0,30,0,1,0
15,0,0,0,16,10,13,19,30,30,0,30,0,1,0
15,0,0,0,16,10,13,19,30,30,0,30,0,1,0
15,0,0,0,16,10,13,19,30,30,0,30,0,1,0
15,0,0,0,16,10,13,19,30,30,0,30,0,1,0
15,0,0,0,16,10,13,19,30,30,0,30,0,1,0
14,0,0,0,15,10,14,19,30,30,0,30,0,1,0
14,0,0,0,15,10,14,19,30,30,0,30,0,1,0
14,0,0,0,15,10,14,19,30,30,0,30,0,1,0
14,0,0,0,15,10,14,19,30,30,0,30,0,1,0
14,0,0,0,15,10,14,19,30,30,0,30,0,1,0
14,0,0,0,15,10,14,19,30,30,0,30,0,1,0
13,0,0,0,14,10,15,19,30,30,0,30,0,1,0
13,0,0,0,14,10,15,19,30,30,0,30,0,1,0
13,0,0,0,14,10,15,19,30,30,0,30,0,1,0
13,0,0,0,14,10,15,19,30,30,0,30,0,1,0
13,0,0,0,14,10,15,19,30,30,0,30,0,1,0
13,0,0,0,14,10,15,19,30,30,0,30,0,1,0
12,0,0,0,13,10,16,19,30,30,0,30,0,1,0
12,0,0,0,13,10,16,19,30,30,0,30,0,1,0
12,0,0,0,13,10,16,19,30,30,0,30,0,1,0
12,0,0,0,13,10,16,19,30,30,0,30,0,1,0
12,0,0,0,13,10,16,19,30,30,0,30,0,1,0
12,0,0,0,13,10,16,19,30,30,0,30,0,1,0
11,0,0,0,12,10,17,19,30,30,0,30,0,1,0
11,0,0,0,12,10,17,19,30,30,0,30,0,1,0
11,0,0,0,12,10,17,19,30,30,0,30,0,1,0
11,0,0,0,12,10,17,19,30,30,0,30,0,1,0
11,0,0,0,12,10,17,19,30,30,0,30,0,1,0
11,0,0,0,12,10,17,19,30,30,0,30,0,1,0
10,0,0,0,11,10,18,19,30,30,0,30,0,1,0
10,0,0,0,11,10,18,19,30,30,0,30,0,1,0
10,0,0,0,11,10,18,19,30,30,0,30,0,1,0
10,0,0,0,11,10,18,19,30,30,0,30,0,1,0
10,0,0,0,11,10,18,19,30,30,0,30,0,1,0
10,0,0,0,11,10,18,19,30,30,0,30,0,1,0
9,0,0,0,10,10,19,19,30,30,0,30,0,1,0
9,0,0,0,10,10,19,19,30,30,0,30,0,1,0
9,0,0,0,10,10,19,19,30,30,0,30,0,1,0
9,0,0,0,10,10,19,19,30,30,0,30,0,1,0
9,0,0,0,10,10,19,19,30,30,0,30,0,1,0
9,0,0,0,10,10,19,19,30,30,0,30,0,1,0
9,0,0,0,10,10,19,19,30,30,0,30,0,1,0
8,0,0,0,9,10,20,19,30,30,0,30,0,1,0
8,0,0,0,9,10,20,19,30,30,0,30,0,1,0
8,0,0,0,9,10,20,19,30,30,0,30,0,1,0
8,0,0,0,9,10,20,19,30,30,0,30,0,1,0
8,0,0,0,9,10,20,19,30,30,0,30,0,1,0
8,0,0,0,9,10,20,19,30,30,0,30,0,1,0
7,0,0,0,8,10,21,19,30,30,0,30,0,1,0
7,0,0,0,8,10,21,19,30,30,0,30,0,1,0
7,0,0,0,8,10,21,19,30,30,0,30,0,1,0
7,0,0,0,8,10,21,19,30,30,0,30,0,1,0
7,0,0,0,8,10,21,19,30,30,0,30,0,1,0
7,0,0,0,8,10,21,19,30,30,0,30,0,1,0
6,0,0,0,7,10,22,19,30,30,0,30,0,1,0
6,0,0,0,7,10,22,19,30,30,0,30,0,1,0
6,0,0,0,7,10,22,19,30,30,0,30,0,1,0
6,0,0,0,7,10,22,19,30,30,0,30,0,1,0
6,0,0,0,7,10,22,19,30,30,0,30,0,1,0
6,0,0,0,7,10,22,19,30,30,0,30,0,1,0
5,0,0,0,6,10,23,19,30,30,0,30,0,1,0
5,0,0,0,6,10,23,19,30,30,0,30,0,1,0
5,0,0,0,6,10,23,19,30,30,0,30,0,1,0
5,0,0,0,6,10,23,19,30,30,0,30,0,1,0
5,0,0,0,6,10,23,19,30,30,0,30,0,1,0
5,0,0,0,6,10,23,19,30,30,0,30,0,1,0
4,0,0,0,5,10,24,19,30,30,0,30,0,1,0
4,0,0,0,5,10,24,19,30,30,0,30,0,1,0
4,0,0,0,5,10,24,19,30,30,0,30,0,1,0
4,0,0,0,5,10,24,19,30,30,0,30,0,1,0
4,0,0,0,5,10,24,19,30,30,0,30,0,1,0
4,0,0,0,5,10,24,19,30,30,0,30,0,1,0
4,0,0,0,5,10,24,19,30,30,0,30,0,1,0
3,0,0,0,4,10,25,19,30,30,0,30,0,1,0
3,0,0,0,4,10,25,19,30,30,0,30,0,1,0
3,0,0,0,4,10,25,19,30,30,0,30,0,1,0
3,0,0,0,4,10,25,19,30,30,0,30,0,1,0
3,0,0,0,4,10,25,19,30,30,0,30,0,1,0
2,0,0,0,3,10,26,19,30,30,0,30,0,1,0
1,0,0,0,2,10,27,19,30,30,0,30,0,1,0
0,0,22,11,1,10,28,19,30,30,0,30,1,0,0
10,0,0,22,18,1,11,28,30,30,0,30,0,1,0
10,0,0,22,18,1,11,28,30,30,0,30,0,1,0
9,0,0,22,17,1,12,28,30,30,0,30,0,1,0
9,0,0,22,17,1,12,28,30,30,0,30,0,1,0
9,0,0,22,17,1,12,28,30,30,0,30,0,1,0
9,0,0,22,17,1,12,28,30,30,0,30,0,1,0
9,0,0,22,17,1,12,28,30,30,0,30,0,1,0
9,0,0,22,17,1,12,28,30,30,0,30,0,1,0
8,0,0,22,16,1,13,28,30,30,0,30,0,1,0
8,0,0,22,16,1,13,28,30,30,0,30,0,1,0
8,0,0,22,16,1,13,28,30,30,0,30,0,1,0
8,0,0,22,16,1,13,28,30,30,0,30,0,1,0
8,0,0,22,16,1,13,28,30,30,0,30,0,1,0
8,0,0,22,16,1,13,28,30,30,0,30,0,1,0
7,0,0,22,15,1,14,28,30,30,0,30,0,1,0
7,0,0,22,15,1,14,28,30,30,0,30,0,1,0
7,0,0,22,15,1,14,28,30,30,0,30,0,1,0
7,0,0,22,15,1,14,28,30,30,0,30,0,1,0
7,0,0,22,15,1,14,28,30,30,0,30,0,1,0
7,0,0,22,15,1,14,28,30,30,0,30,0,1,0
6,0,0,22,14,1,15,28,30,30,0,30,0,1,0
6,0,0,22,14,1,15,28,30,30,0,30,0,1,0
6,0,0,22,14,1,15,28,30,30,0,30,0,1,0
6,0,0,22,14,1,15,28,30,30,0,30,0,1,0
6,0,0,22,14,1,15,28,30,30,0,30,0,1,0
6,0,0,22,14,1,15,28,30,30,0,30,0,1,0
6,0,0,22,14,1,15,28,30,30,0,30,0,1,0
5,0,0,22,13,1,16,28,30,30,0,30,0,1,0
5,0,0,22,13,1,16,28,30,30,0,30,0,1,0
5,0,0,22,13,1,16,28,30,30,0,30,0,1,0
5,0,0,22,13,1,16,28,30,30,0,30,0,1,0
5,0,0,22,13,1,16,28,30,30,0,30,0,1,0
5,0,0,22,13,1,16,28,30,30,0,30,0,1,0
4,0,0,22,12,1,17,28,30,30,0,30,0,1,0
4,0,0,22,12,1,17,28,30,30,0,30,0,1,0
4,0,0,22,12,1,17,28,30,30,0,30,0,1,0
4,0,0,22,12,1,17,28,30,30,0,30,0,1,0
4,0,0,22,12,1,17,28,30,30,0,30,0,1,0
4,0,0,22,12,1,17,28,30,30,0,30,0,1,0
3,0,0,22,11,1,18,28,30,30,0,30,0,1,0
3,0,0,22,11,1,18,28,30,30,0,30,0,1,0
2,0,0,22,10,1,19,28,30,30,0,30,0,1,0
1,0,0,22,9,1,20,28,30,30,0,30,0,1,0
0,0,0,22,8,1,21,28,30,30,0,30,1,0,0
21,0,0,0,27,8,2,21,30,30,0,10,0,1,0
21,0,0,0,27,8,2,21,30,30,0,10,0,1,0
21,0,0,0,27,8,2,21,30,30,0,10,0,1,0
21,0,0,0,27,8,2,21,30,30,0,10,0,1,0
21,0,0,0,27,8,2,21,30,30,0,10,0,1,0
20,0,0,0,26,8,3,21,30,30,0,10,0,1,0
20,0,0,0,26,8,3,21,30,30,0,10,0,1,0
20,0,0,0,26,8,3,21,30,30,0,10,0,1,0
